dataset,method,subject,seed,kappa,accuracy,n_train,n_test,n_classes_test,y_true_seq,y_pred_seq
STEW,ccb,22,3,0.01388888888888884,0.04054054054054054,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low
STEW,ccb,23,3,1.0,1.0,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,25,3,0.16883116883116878,0.5675675675675675,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;low;low;high;low;low;low;low;low;high;low;low;low;medium;low;low;low;low;low;low;medium;low;medium;low;low;high;low;low
STEW,ccb,26,3,0.06666666666666665,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;medium;high;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,27,3,0.8666666666666667,0.9324324324324325,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;medium;low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;high;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,28,3,0.44999999999999996,0.7027027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;low;low;low;low;low;low;low;low;low;high;low;medium;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;high;high;medium;high;medium;high;low;low;low;high;high;low;high;high;low;high;low;high;high;high;high;low;low;low;high;high;high;high;low;medium;low;medium;high;low;high;low
STEW,ccb,29,3,0.19626168224299068,0.4189189189189189,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;high;low;low;low;low;high;low;low;low;high;low;low;low;low;low;low;low;high;low;high;high;low;low;low;low;high;high;low;low;low;low;high;high;low;low;low;high;low;high;low;low;high;high;low;low;high;high;medium;high;high;high;high;low;medium;high;high;high;high;medium;high;high;high;high;high;high;high;low;high;high
STEW,ccb,30,3,0.6756756756756757,0.8378378378378378,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;high;low;high;low;high;high;low;low;low;high;high;high;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;low;high;high;low;high;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high
STEW,ccb,31,3,0.2421052631578947,0.5135135135135135,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;high;high;high;high;high;low;high;high;low;low;low;low;high;low;low;low;high;high;low;low;low;high;low;medium;high;high;high;high;high;low;high;high;high
STEW,ccb,32,3,0.19999999999999996,0.5945945945945946,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;high;low;high;high;low;low;high;low;high;low;high;high;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;high;low;low;low;low;low;low;high;high;low;high;high;low;high;low;low;low;high;high;low;high;high;low;low;low;high;low;low;low;low;high;low;low;low;high;low;high;low;high;high;high;low;medium;low
STEW,ccb,33,3,0.3267326732673267,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;medium;low;low;low;low;low;low;low;low;high;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;low;low;high;low;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;medium;medium;high;medium;high;high;medium;low;low;low;high;high;medium;medium
STEW,ccb,34,3,0.09090909090909094,0.527027027027027,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;medium;low;low;low;medium;high;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;high;low;low;low
STEW,ccb,35,3,0.1466666666666666,0.5675675675675675,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,36,3,0.6,0.7837837837837838,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;high;low;medium;low;low;low;low;low;low;low;low;low;high;low;high;low;low;low;low;high;high;low;high;low;medium;low;low;low;low;high;high;high;high;high;high;high;high;high;high;medium;high;high;high;medium;high;high;high;high;high;high;high;high;high;medium;high;medium;high;high;high;low;low;high;high;high;low;low
STEW,ccb,37,3,-0.18518518518518512,0.13513513513513514,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;medium;low;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;low;high;low;low;low;low;medium;low;low;low;low;low;medium;low;low;low;low;high;high;low;low;low;low;low;low;low;high;low;low;low;low;high;low;low;low;low;low
STEW,ccb,38,3,0.7027027027027026,0.8513513513513513,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;medium;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;medium;low;medium;low;low;medium;low;low;medium;low;low;low;medium;low;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium
STEW,ccb,39,3,0.23076923076923073,0.5945945945945946,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;high;low;low;low;high;low;low;low;low;low;low;high;high;low;low;low;high;low;medium;low;low;low;low;low;high;high;high;low;medium;low;low;high;low;low;low;high;low;low;low;low;high;low;medium;high;low;low;high
STEW,ccb,40,3,-0.21621621621621623,0.3918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;medium;medium;low;medium;medium;medium;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;medium;medium;medium;low;low;medium;medium;medium;medium;low;medium
STEW,ccb,41,3,-0.4509803921568627,0.0,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;low;high;low;high;high;high;high;low;high;high;high;low;high;high;high;high;high;high;high;high;high;high;low;high;high;low;high;high;high;high;high;low;high;high;low;high;low
STEW,ccb,43,3,-0.1282051282051282,0.40540540540540543,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;medium;low;high;low;low;high;low;high;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low
STEW,ccb,44,3,0.052631578947368474,0.3918918918918919,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;medium;medium;medium;medium;medium;medium;medium;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;medium;medium;medium;low;low;low;low;low;low;low;medium;medium;medium;low;low;medium;low;medium;low;low;medium;low;low;low;low;low;low;low;low;high;medium;medium;low;low;low;medium;low
STEW,ccb,45,3,0.6136363636363636,0.7702702702702703,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;high;low;medium;medium;medium;medium;high;high;low;high;medium;medium;low;medium;high;high;high;high;high;high;high;high;high;medium;medium;high;high;medium;high;medium;high;high;high;high;medium;medium
STEW,ccb,46,3,0.275,0.6081081081081081,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;low;low;low;low;low;low;low;low;low;low;high;low;high;low;low;high;high;low;medium;high;low;low;high;high;low;low;high;high;low;high;low;low;low;low;medium;low;low;high;high;low;high;low;high;medium;low;high;high;high;high;low;high;high;medium;high;low;low;high;high;low;low
STEW,ccb,47,3,0.0,0.4864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,high;low;high;high;low;high;high;low;low;high;high;low;high;high;high;low;low;low;low;low;high;high;high;low;low;high;low;low;low;low;low;low;high;high;low;low;low;high;high;high;high;low;low;low;high;low;high;low;low;low;low;low;medium;low;medium;high;high;high;low;high;low;low;high;high;low;high;low;low;low;low;low;high;high;low
STEW,ccb,48,3,0.7692307692307692,0.8783783783783784,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;medium;high;high;high;high;high;high;low;high;medium;high;high;high;high;high;high;high;high;low;high;high;high;high;medium;high;high;low;high;high;high;medium;high;high;high;high;high;high
STEW,ccb,1,42,0.4,0.6756756756756757,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;high;low;high;medium;high;low;low;medium;medium;medium;high;high;low;high;low;high;low;high;low;low;medium;low;low;high;low;low;low;high;high;low;medium;high;low;high;high;high;low
STEW,ccb,2,42,0.2952380952380952,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;low;high;high;low;high;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high;high;high
STEW,ccb,3,42,0.28421052631578947,0.5405405405405406,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;high;low;low;medium;low;medium;medium;high;high;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;high;medium;high;low;high;high;low;low;low;high;medium;high;low;high;medium;high;medium;medium;low;high;high;high;low;high;low;high;low;high;high;medium;high;medium;high
STEW,ccb,4,42,0.11578947368421055,0.43243243243243246,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,medium;low;low;medium;low;low;high;low;medium;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;low;low;low;low;low;low;high;low;high;high;low;low;high;high;high;low;high;low;low;low;high;low;high;medium;high;high;low;low;high;low;low;low;high;low;high;high;low;high;medium;low;high;low
STEW,ccb,6,42,0.040000000000000036,0.1891891891891892,3256,74,2,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;high;low;low;low;high;low;low;high;low;low;low;low;low;high;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;high;low;low;high;high;low;medium;high;low;low;low;low;low;low;high;high;high;high;low;low;high;low;low;low;low;high;low;high;low;medium;low;low;low;low;low;high;high;high;high
STEW,ccb,7,42,0.19999999999999996,0.5675675675675675,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;medium;low;low;high;low;high;low;low;medium;medium;low;low;high;high;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;medium;medium
STEW,ccb,8,42,0.5,0.7297297297297297,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;medium;high;high;high;medium;high;medium;low;high;high;medium;high;low;high;low;low;high;medium;high;high;high;low;high;high;high;medium;low;low;low;low;high;high;high;low;high;low
STEW,ccb,9,42,0.10588235294117643,0.4864864864864865,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;low;low;low;high;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;low;medium;low;low;low;low;low;low;low;medium;medium;high;low;high;medium;low;high;low;medium;low;low;low;low;medium;low;low;low;medium;low;medium;low;low;low;low;medium;low;low;low;low;low;medium;low;low;low;low
STEW,ccb,10,42,0.08333333333333337,0.25675675675675674,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,high;high;low;low;high;low;high;low;high;high;low;high;high;high;high;low;low;high;high;low;low;high;low;low;low;low;low;low;low;high;low;high;high;low;high;low;high;high;high;high;high;high;high;low;high;low;high;high;high;high;high;high;low;high;high;low;high;low;high;high;low;low;high;high;high;high;low;high;low;high;high;high;high;high
STEW,ccb,11,42,0.03614457831325302,0.4594594594594595,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;low;medium;high;low;low;low;low;low;low;low;high;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high
STEW,ccb,12,42,0.24489795918367352,0.5,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;low;low;low;low;low;high;low;low;high;low;low;high;high;high;high;high;low;low;high;high;low;medium;low;low;high;low;high;low;low;high;high;low;low;medium;low;medium;high;low;high;high;high;high;high;high;high;high;high;low
STEW,ccb,13,42,0.5632183908045977,0.7432432432432432,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,low;low;low;low;medium;low;low;low;low;low;low;low;low;low;low;low;low;medium;low;low;low;low;low;medium;medium;medium;low;low;low;low;low;medium;low;low;medium;low;low;high;high;high;high;high;low;high;high;high;high;high;high;high;medium;high;high;medium;high;medium;high;high;high;high;low;low;high;high;high;low;low;low;medium;high;high;high;medium;medium
STEW,ccb,14,42,0.052631578947368474,0.5135135135135135,3256,74,2,low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high,medium;high;high;high;high;high;high;high;high;high;medium;high;high;high;high;high;high;high;high;high;high;high;low;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high;high
